,Event/Tabling,Event Date,Event Name,Event ID,Engagement Type
5232,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5233,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5234,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5235,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5236,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5237,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5238,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5239,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5240,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5241,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5242,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5243,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5244,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5245,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5246,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5247,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5248,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5249,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5250,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5251,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5252,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5253,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5254,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5255,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5256,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5257,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5258,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5259,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5260,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5261,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5262,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5263,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5264,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5265,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5266,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Adults Engaged
5267,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5268,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5269,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5270,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5271,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5272,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5273,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5274,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5275,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5276,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5277,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5278,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5279,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5280,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5281,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5282,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5283,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5284,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5285,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5286,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5287,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5288,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5289,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5290,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5291,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5292,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5293,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5294,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5295,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5296,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5297,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5298,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5299,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5300,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5301,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5302,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5303,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5304,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5305,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5306,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5307,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5308,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5309,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5310,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5311,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5312,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5313,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5314,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5315,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5316,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5317,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5318,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5319,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5320,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5321,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5322,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5323,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5324,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5325,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5326,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5327,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5328,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5329,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5330,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5331,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5332,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5333,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5334,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5335,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5336,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5337,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5338,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5339,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5340,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5341,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5342,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5343,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5344,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5345,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5346,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5347,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5348,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5349,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5350,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5351,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5352,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5353,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5354,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5355,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5356,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5357,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5358,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5359,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5360,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5361,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5362,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5363,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5364,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5365,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5366,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5367,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5368,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5369,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5370,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5371,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5372,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5373,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5374,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5375,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5376,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5377,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5378,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5379,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5380,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5381,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5382,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5383,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5384,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5385,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5386,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5387,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5388,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5389,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5390,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5391,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5392,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5393,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5394,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5395,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5396,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5397,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5398,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5399,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5400,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5401,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5402,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5403,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5404,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5405,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5406,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5407,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5408,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5409,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5410,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5411,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5412,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5413,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5414,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5415,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5416,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5417,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5418,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5419,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5420,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5421,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5422,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5423,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5424,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5425,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5426,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5427,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5428,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5429,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5430,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5431,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5432,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5433,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5434,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5435,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5436,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5437,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5438,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5439,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5440,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5441,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5442,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5443,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5444,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5445,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5446,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5447,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5448,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5449,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5450,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5451,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5452,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5453,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5454,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5455,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5456,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5457,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5458,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5459,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5460,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5461,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5462,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5463,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5464,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5465,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5466,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
5467,Community Event,2025-08-12,Backpacks and Beats,E69,Number Kids Engaged
